target_x,target_y,target_z,width_4_x,width_4_y,width_4_z,width_16_x,width_16_y,width_16_z,width_64_x,width_64_y,width_64_z
-0.8376320296,0.4120166318,0.3586291651,-1,-0.1763273654,-0.02899480624,-1,-0.1537063417,-0.02124781847,-1,-0.4679918016,0.12619588
-0.8761387894,-0.4673516899,0.1181660684,-1,-0.1170536032,0.2495605934,-1,-0.1138666855,0.2287334424,-1,-0.4537315322,0.2110684663
-0.8796048737,-0.4701098928,0.07274582384,-1,-0.5520216288,0.1654697105,-1,-0.5562295469,0.163855433,-1,-0.5935810534,0.1924450251
-0.8493563134,0.09738890378,-0.5187574138,-1,-0.2486461568,-0.008716326466,-1,-0.2267869002,0.0002733602972,-1,-0.5047947439,0.144605037
-0.8584806095,-0.4991139572,0.117882572,-1,0.4470618268,0.09126514309,-1,0.443314438,0.07484212056,-1,0.4546915595,0.2938374657
-0.832864935,-0.5465820645,0.08708643339,-1,0.7955671781,-0.09404323031,-1,0.8427828594,-0.07437780815,-1,0.7091461497,-0.06157940597
-0.8779694386,-0.4667762728,0.1062524166,-1,0.1927362517,-0.03972351226,-1,0.182614536,-0.05521072796,-1,0.1797026625,-0.2194791762
-0.8666549951,0.1222948886,-0.4836869647,-1,-0.1600022523,0.4034381226,-1,-0.1618905535,0.3738189556,-1,-0.3866065891,0.3284364967
-0.8601784574,-0.4778432896,0.1782100221,-1,0.003571446348,-0.1788485345,-1,0.02124464794,-0.1691236788,-1,0.1049197669,-0.4516368674
-0.876399898,0.04849974156,-0.4791356738,-1,-0.1172285317,0.01589929902,-1,-0.09915352958,0.01648961605,-1,-0.428478526,0.1187475148
-0.8857554044,0.1023932985,-0.4527173246,-1,0.2034365951,-0.2668274661,-1,0.2004214214,-0.2590546319,-1,0.1671051768,-0.5035095556
-0.8191796227,-0.5217320281,0.2382025117,-1,-0.9799481522,0.8046642932,-1,-1.016673346,0.7282680463,-1,-0.8826990979,0.4891162877
-0.8476205771,-0.5190014176,0.1103489275,-1,0.4116687404,-0.26541736,-1,0.389167212,-0.2630384502,-1,0.2359870021,-0.48320811
-0.8078337947,-0.5356809777,0.2458667329,-1,0.2626398184,-0.4812419122,-1,0.2510013793,-0.4527192076,-1,0.1953014669,-0.5666498066
-0.8359973998,0.2395817627,-0.493668843,-1,0.01110147879,-0.5528963259,-1,0.008613888255,-0.5336406212,-1,0.1252695408,-0.5817145924
-0.8429432281,0.05628263899,-0.5350504451,-1,0.01551376402,-0.6584493256,-1,-0.003839630489,-0.6444557721,-1,0.1242072325,-0.626154004
-0.8657385352,-0.4564828064,0.2052321516,-1,0.2366539103,0.330025539,-1,0.230373627,0.3082812207,-1,0.3847949324,0.3782275679
-0.8516097945,0.1771124246,-0.4933476938,-1,0.07109896013,0.1915127142,-1,0.06194765593,0.1656650506,-1,0.3032310445,0.3253144124
-0.8542336645,-0.4889228727,0.1767463464,-1,-0.2788896802,0.3993198174,-1,-0.2726534192,0.3743519315,-1,-0.5226321374,0.2467961321
-0.8113309448,-0.5167569429,0.2733209834,-1,-0.3345653698,0.1408031187,-1,-0.3172803141,0.1408812515,-1,-0.5351185725,0.1787676535
-0.8518557161,0.398665194,0.3397173857,-1,-0.04380058845,0.3028342156,-1,-0.04921568552,0.2750713388,-1,-0.1047545044,0.3676288135
-0.8361006799,-0.5148787586,0.1893027129,-1,0.04200765913,-0.02744483641,-1,0.04767115998,-0.03453136559,-1,0.03403836394,-0.1994849563
-0.8069997099,0.06949237486,-0.5864488708,-1,-0.1181169539,0.4925998541,-1,-0.1250589533,0.4592470574,-1,-0.1612932353,0.4947322751
-0.9186554423,0.128032427,-0.37373771,-1,0.3165009674,0.3533708366,-1,0.3194953558,0.3397092957,-1,0.4089972575,0.3862955925
-0.8552808317,0.4148204104,0.3105136487,-1,-0.02668203265,0.4249155531,-1,-0.03567651528,0.3935150129,-1,0.03838039681,0.4828669979
-0.8245328511,-0.5249595332,0.2110996588,-1,0.06301139731,-0.1687576501,-1,0.07410986653,-0.1634271811,-1,0.1241806935,-0.4575876452
-0.8104537019,0.4207125055,0.4076343763,-1,0.6376158338,-0.3246128406,-1,0.6218301079,-0.3033794295,-1,0.559320382,-0.2320126524
-0.818079867,0.08000602522,-0.5695123942,-1,-0.5162929708,-0.2896839526,-1,-0.5333366122,-0.2876835888,-1,-0.5279417239,-0.07879429935
-0.8086107667,0.4280351772,0.4036514772,-1,0.2787570686,0.1159153078,-1,0.2637313213,0.09126189102,-1,0.3970707764,0.3095962179
-0.9110770458,0.1118511606,-0.3967718922,-1,0.4062911691,-0.3109502929,-1,0.383005946,-0.3033885099,-1,0.2212143755,-0.5180000757
-0.8507195477,0.4091130414,0.3300041978,-1,0.009463478884,0.293643365,-1,0.001054531061,0.2649618251,-1,0.1584999938,0.3907088461
-0.8282415563,0.4433149631,0.3427648872,-1,0.09151661733,0.5383006843,-1,0.08949054414,0.5177514156,-1,0.2289616989,0.5115286101
-0.8605454518,0.1832566145,-0.4752668079,-1,-0.1231002013,-0.2449281008,-1,-0.09994892631,-0.228357401,-1,0.03691642377,-0.4510773815
-0.8109953943,0.0524493698,-0.5826967771,-1,-0.3054306281,0.3776951617,-1,-0.2966903195,0.3556177664,-1,-0.5368110287,0.2319602213
-0.8519020392,0.3724310324,0.3681820769,-1,-0.4152957374,-0.09585501434,-1,-0.4104758584,-0.08454554986,-1,-0.5510489288,0.1292472411
-0.8404728626,0.4679420793,0.2731951276,-1,-0.3304673722,0.08425382509,-1,-0.3125507857,0.08862952339,-1,-0.5317660839,0.1678014396
-0.8139047105,-0.5759584785,0.07636067847,-1,-0.5409818919,0.2927496006,-1,-0.5392772474,0.2821044269,-1,-0.5958111262,0.2215761308
-0.8506662287,0.4491530449,0.273182191,-1,-0.2628768282,-0.26013692,-1,-0.2490569817,-0.2470580742,-1,-0.2063258675,-0.2939088186
-0.8550351584,0.07700112485,-0.5128213184,-1,0.3053221946,0.4651298176,-1,0.3182815542,0.4599593676,-1,0.399384404,0.4287557572
-0.8111803843,0.3819391028,0.442841852,-1,-0.3897951252,0.4762533756,-1,-0.3819118015,0.448588983,-1,-0.56175773,0.2621377192
-0.8229868172,0.2108083313,-0.5274964893,-1,0.139385089,0.1112606922,-1,0.1281323693,0.08733294907,-1,0.3402179011,0.2945801083
-0.8537458033,0.3908856954,0.3439861573,-1,-0.1101276246,0.1271466922,-1,-0.0995702899,0.116760373,-1,-0.4580743044,0.1592547245
-0.8316357934,0.02205929205,-0.5548831362,-1,-0.6133928076,-0.05307532192,-1,-0.6335763126,-0.04712211541,-1,-0.6117156515,0.1404882369
-0.8696371168,0.1518081788,-0.4697718191,-1,0.6717405926,-0.1056418212,-1,0.6889760233,-0.09814286864,-1,0.6254978184,-0.04032106217
-0.8605599537,0.02947758039,-0.5084954654,-1,-0.2102516396,0.4145720541,-1,-0.2092574534,0.3858649398,-1,-0.4571576299,0.2934541334
-0.8867272202,0.2953759846,0.3556232061,-1,-0.6132555392,-0.09849900769,-1,-0.6345136127,-0.09235854838,-1,-0.6117198734,0.1281058887
-0.8651457086,-0.4680364412,0.1801798897,-1,-0.102870703,0.2246748687,-1,-0.09935096989,0.2050595727,-1,-0.446333569,0.2001217675
-0.8519485537,-0.4695702436,0.2317055204,-1,-0.01717070419,0.3887733426,-1,-0.02617864067,0.3578252237,-1,0.06068491031,0.4595860101
-0.8472003498,-0.5294790044,-0.04362970598,-1,-0.4051913077,0.5264767521,-1,-0.3984934698,0.4950111808,-1,-0.5624172526,0.285994359
-0.8585577581,0.1263445157,-0.4969060669,-1,0.4816910791,-0.8442959192,-1,0.4185281212,-0.7799291204,-1,0.2925728585,-0.7229521336
-0.8338404651,0.05585184423,-0.5491726962,-1,0.001773376712,0.08122083789,-1,0.0046388347,0.06700366965,-1,-0.07423490923,0.06764891313
-0.8867780304,0.1443336527,-0.439081452,-1,0.09147624622,0.28851936,-1,0.0799271692,0.2595752696,-1,0.312369749,0.371118177
-0.8606870949,-0.4485946152,0.2407916026,-1,-0.09226642498,-0.2144248757,-1,-0.06860863705,-0.1989269993,-1,0.05716978186,-0.4444018852
-0.8660716488,0.07156131357,-0.4947715408,-1,0.2220193833,0.1176445005,-1,0.2070358108,0.09221336666,-1,0.3777695027,0.3075296477
-0.8609693179,0.3549419539,0.3643460483,-1,-0.07776521651,-0.1408002509,-1,-0.05529858984,-0.129833614,-1,0.03349405369,-0.3739938081
-0.8294610501,-0.5378201315,0.1508107176,-1,0.6195424133,-0.08709819504,-1,0.6280971567,-0.08593461236,-1,0.5895749043,-0.01465730596
-0.8594033931,0.09540852912,-0.5023176491,-1,0.2559224093,-0.07945962609,-1,0.2418189692,-0.09392401672,-1,0.2001416574,-0.3487720951
-0.793566543,-0.5775587606,0.1915150641,-1,0.2518104342,-0.1981021813,-1,0.2412413222,-0.2003482768,-1,0.1750987149,-0.4825263413
-0.8818960752,0.3386035285,0.3280350026,-1,-0.0215171629,-0.05885663425,-1,-0.007026657809,-0.05817508325,-1,-0.01071097215,-0.2239918894
-0.848001974,0.3316744429,0.413382046,-1,-0.2456695035,0.1814001984,-1,-0.2297561457,0.1743668013,-1,-0.5164452784,0.1826349972
-0.8205270558,0.4185515782,0.3892941394,-1,-0.8068825152,-0.02439010421,-1,-0.8483622865,-0.0196405719,-1,-0.6941699031,0.1516473212
-0.8536300522,0.08718348728,-0.5135316674,-1,-0.1593068594,-0.3846853667,-1,-0.14717173,-0.3724563293,-1,0.01092019684,-0.5083163482
-0.8683045834,0.06302671501,-0.4920109589,-1,0.1171653578,-0.4735264035,-1,0.1202009659,-0.4468603303,-1,0.1613578066,-0.5560453466
-0.8077565839,0.1123930736,-0.5787029447,-1,0.8258934487,-0.3065109315,-1,0.8521652002,-0.2636217294,-1,0.7358547066,-0.1716607333
-0.8600455473,0.4439370328,0.2514787616,-1,-0.2169014806,-0.1780208597,-1,-0.1951363351,-0.1626662248,-1,-0.3340520629,-0.06313598824
-0.8464064069,-0.5301800105,0.05005347904,-1,-0.6694095111,0.4081719261,-1,-0.6812776081,0.3857672938,-1,-0.6496535613,0.2656538939
-0.8207119871,0.1417927279,-0.553467846,-1,0.08567381759,-0.7724792027,-1,0.04661556169,-0.7549358223,-1,0.1583275114,-0.6797308521
-0.8703135443,0.1302266802,-0.4749687847,-1,-0.3546159132,-0.09182663745,-1,-0.3421393577,-0.07915193041,-1,-0.5337100187,0.129467095
-0.8485002294,0.3400295314,0.4054963359,-1,0.4527721573,0.1661930632,-1,0.4558184685,0.1521968072,-1,0.4532476573,0.3271423373
-0.8388585499,0.420725592,0.3454074542,-1,-0.1915076449,0.02418888816,-1,-0.1703779309,0.0284759449,-1,-0.4862853747,0.1454271039
-0.8238105399,-0.5588939834,0.09472966582,-1,-0.6298887286,0.6244041458,-1,-0.6267364617,0.5842182027,-1,-0.6569423748,0.3237441199
-0.8896054389,-0.4482831948,0.087431918,-1,-0.7936278541,1.107853561,-1,-0.7758005768,1.019329004,-1,-0.6054600901,0.8573752652
-0.8365215224,0.4665892622,0.2872737422,-1,-0.2463545924,-0.06510656387,-1,-0.2242394395,-0.05295213975,-1,-0.4989243426,0.1295153568
-0.8436320594,-0.4835734108,0.2333274622,-1,0.6590614338,0.1289330918,-1,0.6959963074,0.1297224956,-1,0.5403866978,0.2846900412
-0.826019427,0.388033262,0.4088056921,-1,0.1180546272,1.038654627,-1,0.167914098,1.075623811,-1,0.1820342809,0.8556191379
-0.8610418097,-0.4730053975,0.1867428603,-1,0.6538335448,0.2515629212,-1,0.6984369841,0.2561374008,-1,0.5272051902,0.3477712835
-0.8278066096,0.1675379853,-0.5354131494,-1,0.302928557,-0.4973081868,-1,0.2859401957,-0.4674209324,-1,0.2053252605,-0.5747262873
-0.8249396577,-0.5445326274,0.1515215457,-1,-0.1827343053,0.1295055519,-1,-0.1670475492,0.1237612289,-1,-0.4947743639,0.1682917433
-0.846197592,-0.5313003853,0.0408599541,-1,0.1679816641,0.4417364569,-1,0.1648021693,0.4212685933,-1,0.332306559,0.4334910864
-0.8590573612,-0.479961219,0.1779260475,-1,0.4263086302,-0.5779381187,-1,0.391661492,-0.5390935951,-1,0.2418404524,-0.6132063481
0.5541991763,0.8036911395,0.2166652379,-0.3089114348,1,0.1198514422,-0.2793257672,1,0.1215809033,-0.5069384366,1,0.187016272
-0.1911086406,0.8702907594,-0.4539509682,0.5088752978,1,0.3731479504,0.5175165099,1,0.3561416496,0.5317525422,1,0.3198370492
-0.4656237748,0.8293246006,0.3088935208,-0.2668274174,1,-0.1141119698,-0.2300600652,1,-0.1000601187,-0.4616473667,1,0.0823167285
0.5182263497,0.8135258599,0.2638505748,0.1156459016,1,0.1512390998,0.1033710455,1,0.1163066951,0.340042591,1,0.23261375
0.5217901309,0.8354276515,0.1726143056,0.9644165468,1,0.9081476456,0.9686771358,1,0.9242679305,0.7837772165,1,0.6071631386
-0.2968061392,0.8613679643,0.4122515566,0.1001890896,1,-0.490093051,0.1109703891,1,-0.4635883584,0.0545838816,1,-0.5709436184
-0.3857459628,0.8814130512,0.2726005966,-0.4156525657,1,0.1476186961,-0.3917623711,1,0.1536120083,-0.5337735334,1,0.2004240014
-0.3863455917,0.8447972312,0.3702090246,-0.2213550028,1,-0.2821710956,-0.1875247263,1,-0.2689378999,-0.0781054204,1,-0.4935200451
0.4807399156,0.8567903722,0.1865459507,-0.1187690306,1,0.204150761,-0.1076718096,1,0.180930942,-0.4120750678,1,0.2467865882
0.4554540502,0.8579599643,0.2376264041,0.02882783329,1,0.3164094069,0.01592692622,1,0.2747594796,0.04062187221,1,0.3924599817
0.5086696271,0.8211233148,0.2588662055,0.2610056338,1,0.02810400672,0.2421961268,1,-0.002362902999,0.4209188664,1,0.1337325261
-0.1074112313,0.8356008134,-0.5387338007,-0.0008236017024,1,0.3981870549,-0.01497189535,1,0.3537336765,-0.1082011829,1,0.473049417
0.4925505198,0.8462528519,0.2031011967,0.1247916015,1,0.5676281122,0.1120525302,1,0.5305650225,0.06934637054,1,0.5264288435
0.4357870457,0.896602351,0.07870117485,-0.03464604156,1,0.04834317959,-0.0196670871,1,0.03415744491,-0.1790582758,1,0.008298223407
-0.4108930447,0.8969222267,0.1633934671,0.2137549773,1,0.1742879543,0.193743037,1,0.136039967,0.3952088043,1,0.2403445371
-0.4251915519,0.8606961907,0.2800253765,0.4446171262,1,-0.3873433418,0.4178758917,1,-0.3693912312,0.2017191422,1,-0.5131605004
0.5264552376,0.8255827669,0.2031205991,0.4890445564,1,0.5552872714,0.5033889262,1,0.5512548988,0.5274772558,1,0.3935725854
0.01192631124,0.8133457588,-0.5816583532,-0.07714493605,1,0.06889715877,-0.05854056105,1,0.05626768374,-0.3693851254,1,0.1152311768
-0.3404778434,0.8541252781,0.3931219243,-0.3612448821,1,-0.1386333323,-0.3321705484,1,-0.1228001031,-0.4989575097,1,0.09394092063
0.5027181957,0.840527514,0.2019601791,-0.4213960957,1,-0.01034228852,-0.397375489,1,0.005533625206,-0.5303868743,1,0.1578717865
-0.3678722552,0.8924195751,0.2612609917,0.0437595396,1,-1.12064509,-0.06573324361,1,-1.155853852,-0.1690434624,1,-1.019595196
-0.4226690968,0.8514500736,0.3104570933,0.05503579999,1,0.3770634426,0.0385273073,1,0.3330595954,0.06085147708,1,0.4229735609
0.5414284719,0.8075643011,0.2338698556,0.2972616874,1,-0.8430547095,0.2484195045,1,-0.7986823436,0.1263733508,1,-0.7218850842
0.5119147266,0.8420326261,0.1700716594,0.4273646794,1,0.004053532189,0.4093853686,1,-0.02211959206,0.5053459347,1,0.06384455658
0.4260055297,0.8682974535,0.2541236331,-0.1112249884,1,-0.2387446864,-0.07497242631,1,-0.2235199415,-0.009722077753,1,-0.4957585899
-0.4801644964,0.8305048513,0.282318523,-0.04559875848,1,0.9007503873,-0.04369654364,1,0.86396922,-0.1712188651,1,0.7451601414
-0.02460653855,0.848864046,-0.5280382085,0.4785079238,1,0.3187696931,0.4805215749,1,0.2965717641,0.5157690863,1,0.2986150847
-0.4541230152,0.8327100941,0.3168062283,-0.4307405743,1,0.06121801372,-0.4076298547,1,0.07413857152,-0.5347343868,1,0.1779468854
0.0001899158269,0.8825381286,-0.4702408059,-0.0256048474,1,0.1275851058,-0.01890326965,1,0.1041216024,-0.06684635551,1,0.1961982616
-0.4658657901,0.8098982446,0.3564181519,0.2461856562,1,0.219040668,0.2254569697,1,0.1802385523,0.410713288,1,0.2563494147
-0.4193544286,0.8819322395,0.2152612094,-0.01632966756,1,0.09887814356,-0.00830730894,1,0.07761935068,-0.008115450349,1,0.1420374345
0.4794675967,0.8640653125,0.1533034882,0.7596842884,1,0.1716759406,0.8067553197,1,0.1640505691,0.631192545,1,0.2541032983
0.4885520875,0.8524995762,0.1859067785,0.05149748452,1,-0.2712221044,0.07417654561,1,-0.2575345313,0.05146026101,1,-0.5119578996
-0.07444724111,0.8684141277,-0.49021884,0.5812116553,1,-0.04012515187,0.5799773621,1,-0.05211001577,0.5886454727,1,-0.003463608728
0.5162977779,0.8310582748,0.2068302406,-0.1775190509,1,-0.1766041676,-0.139157871,1,-0.162629458,-0.07524038193,1,-0.4302384445
-0.3407908082,0.8787374279,0.3341888056,0.02545811543,1,-0.127523163,0.04574313414,1,-0.1269712794,0.04425574339,1,-0.4699209607
-0.0564038469,0.8514450886,-0.5214018289,-0.6032464563,1,0.1994049914,-0.6020960311,1,0.2099064869,-0.590089946,1,0.2277762029
0.455570671,0.8413185531,0.2909268909,-0.2032615086,1,-0.5759959015,-0.2018535331,1,-0.5888211017,-0.1041744586,1,-0.6340536235
-0.4158539192,0.8839989301,0.2135682784,0.0443763178,1,0.3682073,0.02858953259,1,0.3243953568,0.03537358454,1,0.4251335569
-0.04652172351,0.8845912919,-0.4640409202,0.0782570437,1,0.1447050709,0.07042722996,1,0.112145279,0.3088903853,1,0.2308067397
-0.4247882701,0.8327467124,0.355088494,0.003479204459,1,-0.5250136414,0.01501988223,1,-0.5062531504,0.009860746179,1,-0.589289111
-0.06131672997,0.8725383,-0.4846825494,-0.2360467767,1,0.5111368484,-0.2379787624,1,0.4672644975,-0.3162137972,1,0.5144062209
0.4313556707,0.8587452728,0.2765661618,0.9266180624,1,0.371646075,0.994788645,1,0.3594890091,0.7271209416,1,0.362669596
-0.1662462553,0.8144147698,-0.5559593198,-0.3233813901,1,-0.04867817924,-0.2900207789,1,-0.03494765242,-0.5013249501,1,0.1386661076
-0.4921467518,0.8335090077,0.2511061704,0.1394507943,1,0.09805808255,0.127721821,1,0.06612087248,0.3554627685,1,0.2052168144
-0.4183930728,0.8769143718,0.2365764595,-0.8269816288,1,-0.2566676854,-0.8394281576,1,-0.2241388695,-0.6655059782,1,0.08193798299
-0.3746539892,0.8744110763,0.3082850273,-0.2395467329,1,-0.02420044792,-0.2035206522,1,-0.01552115451,-0.4758354668,1,0.1346321451
-0.401364927,0.8395240666,0.3662042285,0.4479390147,1,0.1063179244,0.4357376622,1,0.07759895462,0.4948972725,1,0.2098411903
0.4531762161,0.8585180207,0.2399544232,-0.1207627299,1,0.4875066062,-0.1306269298,1,0.4411689985,-0.2483465742,1,0.520415631
-0.4432421825,0.8475284437,0.2919450372,-0.4172032631,1,-0.1067624829,-0.3937856887,1,-0.08963737073,-0.5245683398,1,0.1240777811
0.4817927515,0.8661480243,0.1329035162,1.172553334,1,-0.3486796562,1.288143858,1,-0.250801526,1.023251223,1,-0.213436407
0.5055021924,0.8431987303,0.1829847937,0.06816291703,1,0.1914403969,0.05843361471,1,0.1557943123,0.287368508,1,0.2586145656
-0.3866175954,0.8662804917,0.3163620468,0.5690727886,1,0.1564927386,0.5779012913,1,0.1362928824,0.54280714,1,0.2445337564
-0.4092334965,0.8656024897,0.2885485663,-0.1088616373,1,-0.5903682933,-0.1080665175,1,-0.5917642136,-0.06483647019,1,-0.6301460479
0.4467361005,0.8754070478,0.1846330341,0.284922358,1,-0.2148245977,0.273037285,1,-0.2191467742,0.1522028075,1,-0.462364739
-0.4013522986,0.8586226098,0.3188785762,-0.02995407001,1,-0.4660037165,-0.01058996699,1,-0.4479676374,0.005426559894,1,-0.5694200722
-0.409999598,0.8465150964,0.3395769739,0.1019431835,1,0.1911032423,0.08888079408,1,0.1540302107,0.3251462802,1,0.252406813
0.4690702041,0.8245115801,0.3164708484,-0.2366013051,1,-0.9807505915,-0.2981472758,1,-1.048198633,-0.2548150151,1,-0.9381280563
-0.4986791451,0.8163975225,0.2912287685,0.3724178029,1,-0.007722784999,0.3517540949,1,-0.03521169159,0.4790092842,1,0.04963339889
0.4765626285,0.8509628219,0.2207947845,-0.13789335,1,0.143486574,-0.1191325511,1,0.128404106,-0.4509884564,1,0.1888863846
-0.04319677857,0.8805795565,-0.4719255057,-0.3297891849,1,-0.5912741614,-0.3317623561,1,-0.6196308566,-0.1600839325,1,-0.6545538185
-0.4377565024,0.8617680085,0.2563691558,0.1019258063,1,-0.1446334805,0.1121300132,1,-0.1476029077,0.06986466885,1,-0.4771781024
0.4943801863,0.859912741,0.1270366454,-0.008195447014,1,0.3052637743,-0.01734653001,1,0.2655269169,-0.08548811811,1,0.4083483711
-0.4841434567,0.790213815,0.3757222909,-0.2252886002,1,-0.1638518003,-0.1873410199,1,-0.1495030694,-0.2234049604,1,-0.2546159605
-0.4804318804,0.8093101604,0.3379382675,0.01450174164,1,0.4213277561,-0.001095244953,1,0.3761911845,-0.08281403751,1,0.4831679016
0.5458209321,0.8214595126,0.1651780228,-0.2034691235,1,-0.1460847409,-0.1650468423,1,-0.1325875029,-0.2181795068,1,-0.2396077249
-0.4606025199,0.8554223063,0.2368501561,0.9176637497,1,-0.783214497,0.8650256303,1,-0.6661064709,0.6741288753,1,-0.5481690113
0.07800055718,0.8304632447,-0.5515856345,-0.2450156606,1,-0.3442680735,-0.2169325163,1,-0.3357039771,-0.09004365897,1,-0.5207964171
0.519873245,0.84452628,0.1284802378,-0.3420030185,1,0.05586784006,-0.3112917915,1,0.0648012097,-0.5120308233,1,0.1715204856
0.4843534063,0.8666122992,0.1199370699,0.279519056,1,0.5140483789,0.2729550424,1,0.4882870955,0.3835688636,1,0.3878727214
-0.4741508024,0.8281096106,0.2990242288,-0.3710346032,1,0.3896330263,-0.3554043391,1,0.3674286924,-0.5162199276,1,0.2942471971
0.4335748627,0.8718143538,0.2279310663,0.09852852526,1,-0.06905321294,0.1039889242,1,-0.08088687135,0.08000488716,1,-0.4287411661
-0.4452147893,0.853392011,0.2711196544,0.564531784,1,0.4087176886,0.5819609956,1,0.3972019409,0.558256652,1,0.3369645922
-0.3559864239,0.8826942639,0.3067971681,0.3728198209,1,-0.1735385706,0.3523716523,1,-0.1847637247,0.4038120016,1,-0.2019811858
-0.058338292,0.8366364964,-0.5446430176,0.2095806603,1,0.4710397114,0.1958532255,1,0.4362713712,0.3170653224,1,0.3858572237
-0.3923168993,0.8457588347,0.3616344067,-0.2280677679,1,-0.07220629433,-0.1906575717,1,-0.06116441002,-0.4578933602,1,0.1030606188
-0.390267158,0.8579797957,0.3340093046,-0.2854420423,1,0.3609195307,-0.2725924387,1,0.3354540797,-0.4643155618,1,0.3196245029
0.4188988359,0.8744619693,0.244622218,-0.7021185091,1,-0.5065278659,-0.7001472596,1,-0.5136644718,-0.4575582472,1,-0.4676219431
-0.02089992431,0.8415901208,-0.5397122027,0.334478438,1,0.4881453298,0.3306339285,1,0.465720021,0.4427324907,1,0.362134479
-0.5017196849,0.8184544714,0.2800172066,0.1716184831,1,-0.1624428651,0.1725029198,1,-0.1679014706,0.09501357504,1,-0.4766057537
-0.4446652498,0.8198813474,0.3606485711,-0.3092397411,1,-0.08152955594,-0.274851183,1,-0.06719904789,-0.4928981921,1,0.1226189541
-0.4831220863,0.8609229325,0.1593886886,0.2040122068,1,0.1429765052,0.1850892681,1,0.1061165329,0.3904903134,1,0.2281070705
-0.03886188725,0.8899581277,-0.4543834116,-0.3132466012,1,-0.2789958402,-0.2851872217,1,-0.2685430474,-0.1844943598,1,-0.4249166224
-0.3847763049,0.8699655011,0.3083945884,-0.2752082762,1,0.4701673003,-0.2711533301,1,0.4323172812,-0.3586860635,1,0.4696126226
-0.07318681342,0.899711265,-0.4303060887,0.02110827778,1,-0.1665729966,0.04417535052,1,-0.161515292,0.0436022112,1,-0.4836580248
-0.436392948,0.8490522285,0.2977776153,0.4264973378,1,0.1201400163,0.4125228253,1,0.08988399465,0.485541519,1,0.2199252551
0.4410965756,0.8358084887,0.3268913905,-0.3219365727,1,-0.08132628107,-0.2884713022,1,-0.06664009195,-0.4973497598,1,0.1248930821
-0.4142952758,0.8619299055,0.292294821,-0.02084313733,1,1.130458243,0.007244750686,1,1.113684262,-0.1251985112,1,0.8901200081
-0.4307624237,0.8679087206,0.2473422469,-0.1101880731,1,-0.003081032503,-0.0820000912,1,-0.005204409858,-0.3739119501,1,0.06508401617
0.4097728219,0.8920462511,0.190629799,0.05748642953,1,-0.09252055901,0.07078998442,1,-0.09839592459,0.05598797388,1,-0.4535087299
0.4331147775,0.8701268663,0.2351400136,0.1395617146,1,-0.6179533876,0.1339344935,1,-0.5881865274,0.05914072744,1,-0.6165871851
-0.4958476762,0.8419521187,0.2127244975,0.36935893,1,-0.06909901952,0.3485038317,1,-0.09165188359,0.4686976628,1,-0.04523851683
-0.3217185993,0.8793650048,0.3510189899,0.09834486722,1,0.02120110265,0.09694518791,1,-0.000890027085,0.289713896,1,0.07997434131
0.4201302597,0.8522114674,0.3118111283,-0.3251550497,1,0.04955510127,-0.2934311677,1,0.05799656076,-0.5074913356,1,0.1686565011
-0.397315366,0.8694411497,0.2936198002,-0.04208204437,1,-0.2324083745,-0.01004851251,1,-0.2186498259,0.02195735628,1,-0.4996498332
-0.3892692825,0.8840495407,0.258700281,-0.06308862795,1,-0.01216472271,-0.03938862089,1,-0.01724597715,-0.187768472,1,-0.1126496912
-0.3791908627,0.8537918002,0.3567265781,-0.8491841446,1,0.2196371529,-0.8850857924,1,0.2416755114,-0.6992394641,1,0.2622280319
0.5125191944,0.8425304528,0.1657302373,-0.7512452966,1,0.2972928394,-0.7714147535,1,0.3043152928,-0.6552679373,1,0.2756858888
-0.4490427892,0.8411123856,0.3014805603,0.3670287139,1,0.5748570959,0.3719021399,1,0.5623822049,0.4475484219,1,0.4065208633
-0.1089059131,0.8445765578,-0.5242422532,0.158374761,1,0.3221665265,0.1390734995,1,0.2804685389,0.3424539938,1,0.3054694179
-0.09306163085,0.8600243789,-0.5016947285,0.1139165301,1,0.003015363757,0.1117434411,1,-0.01822148532,0.2795589852,1,0.004607891867
-0.258449029,0.8735185632,0.4125159624,0.1766324476,1,-0.2323865198,0.1803622193,1,-0.2292453025,0.08875506246,1,-0.5005332148
-0.4542404203,0.8227415547,0.3417045137,-0.1179743579,1,-0.3695747302,-0.08826699591,1,-0.3545627823,-0.02096886118,1,-0.5386478779
-0.3892077784,0.8423471227,0.372784965,0.1901275472,1,-0.02462710855,0.1800506122,1,-0.04763697835,0.3342887159,1,-0.06470071607
0.4530304621,0.8614915613,0.2293375027,0.1355858157,1,0.2204772958,0.1186185311,1,0.1809520934,0.3478609714,1,0.2616214153
0.02523513424,0.8811638455,-0.4721371256,0.01888112082,1,-0.4191583202,0.04069123248,1,-0.3975086908,0.03170493762,1,-0.551807963
0.4856616954,0.8552820016,0.1806250686,-0.2691790656,1,0.4569556145,-0.2647233755,1,0.4200577098,-0.3618859655,1,0.4590800001
-0.3809903936,0.8393594129,0.3877139356,-1.190269644,1,-0.08437425992,-1.219743582,1,-0.002452883643,-0.9051703076,1,0.1934188246
-0.3590057067,0.8766554165,0.3202970234,0.6014711034,1,-0.5195224366,0.5609396323,1,-0.4760660667,0.299640773,1,-0.5402958245
