teacher,method,repeat,width,step,value_loss,jacobian_loss,objective
plain,c1,2,16,1900.0,2.388288766923686e-06,1.0602947798588599e-05,5.540302775986668e-05
plain,c1,2,16,2000.0,2.3749378579213435e-06,1.0065358366421537e-05,5.270172969002903e-05
plain,c1,2,16,2100.0,2.3099553455774813e-06,1.0104882640937801e-05,5.2834368550266487e-05
plain,c1,2,16,2200.0,2.2906112933144745e-06,9.574679696999391e-06,5.016400977831144e-05
plain,c1,2,16,2300.0,2.0605912024466386e-06,9.698000829705112e-06,5.0550595350972205e-05
plain,c1,2,16,2400.0,2.0763861019009957e-06,1.0065626085157567e-05,5.2404516527688834e-05
plain,c1,2,16,2500.0,2.2110006564322247e-06,9.254181146300798e-06,4.8481906387936215e-05
plain,c1,2,32,1.0,0.2551446466398137,0.12399387373180575,0.8751140152988424
plain,c1,2,32,100.0,0.000163673490977075,0.00037268704394557615,0.0020271087107049555
plain,c1,2,32,200.0,3.6868168584277194e-05,0.00010103587339058938,0.0005420475355372241
plain,c1,2,32,300.0,1.4047443933114495e-05,4.1782916130551474e-05,0.00022296202458587186
plain,c1,2,32,400.0,7.123059717382383e-06,2.566130804863964e-05,0.00013542959996058057
plain,c1,2,32,500.0,4.373782693423139e-06,1.813562069646442e-05,9.505188617574523e-05
plain,c1,2,32,600.0,3.3528126482385063e-06,1.5174121764852018e-05,7.92234214724986e-05
plain,c1,2,32,700.0,2.5557571813743544e-06,1.2638114220915707e-05,6.574632828595288e-05
plain,c1,2,32,800.0,2.288900821181725e-06,1.0816511110868592e-05,5.6371456375524685e-05
plain,c1,2,32,900.0,2.118546167542505e-06,9.3171742286657e-06,4.8704417310871006e-05
plain,c1,2,32,1000.0,1.7431696114200797e-06,8.817214853598494e-06,4.582924387941255e-05
plain,c1,2,32,1100.0,1.5828139031889513e-06,8.173971391131147e-06,4.2452670858844685e-05
plain,c1,2,32,1200.0,1.4132566088419622e-06,7.318329449365303e-06,3.8004903855668476e-05
plain,c1,2,32,1300.0,1.2850019121275796e-06,6.949646737687738e-06,3.603323560056627e-05
plain,c1,2,32,1400.0,1.1843732496327708e-06,6.913116698024517e-06,3.574995673975536e-05
plain,c1,2,32,1500.0,1.1160747787914314e-06,6.521786521325071e-06,3.372500738541678e-05
plain,c1,2,32,1600.0,1.0678422647400029e-06,5.8843840740386226e-06,3.0489762634933116e-05
plain,c1,2,32,1700.0,9.310250782340121e-07,5.863195226794612e-06,3.0247001212207072e-05
plain,c1,2,32,1800.0,1.0033991294131813e-06,5.3032973208196544e-06,2.7519885733511453e-05
plain,c1,2,32,1900.0,9.551052868770561e-07,5.2412057234646836e-06,2.7161133904200475e-05
plain,c1,2,32,2000.0,9.010505265890733e-07,5.215740569393337e-06,2.6979753373555757e-05
plain,c1,2,32,2100.0,8.673754538506598e-07,5.1191022936168e-06,2.646288692193466e-05
plain,c1,2,32,2200.0,8.189253945539668e-07,5.2676235228761274e-06,2.7157043008934604e-05
plain,c1,2,32,2300.0,8.385537046710712e-07,4.996444851836398e-06,2.582077796385306e-05
plain,c1,2,32,2400.0,8.022592747079433e-07,4.933612275627775e-06,2.547032065284682e-05
plain,c1,2,32,2500.0,7.753560374331234e-07,4.9143718995198476e-06,2.534721553503236e-05
plain,c1,2,64,1.0,0.26690737176411555,0.13173416610676356,0.9255782022979333
plain,c1,2,64,100.0,4.972333723812487e-05,0.00011471384226117099,0.0006232925485439799
plain,c1,2,64,200.0,6.2559042644035e-06,2.1049512355667493e-05,0.00011150346604274096
plain,c1,2,64,300.0,2.193193998132984e-06,9.668982925852135e-06,5.0538108627393664e-05
plain,c1,2,64,400.0,1.5906868644937527e-06,7.256186839801484e-06,3.7871621063501175e-05
plain,c1,2,64,500.0,1.2240603848510779e-06,6.188685696994111e-06,3.216748886982164e-05
plain,c1,2,64,600.0,1.0757515898689603e-06,5.735440002786741e-06,2.9752951603802667e-05
plain,c1,2,64,700.0,9.82298506094478e-07,4.987914523168434e-06,2.5921871121936648e-05
plain,c1,2,64,800.0,9.974928611094462e-07,4.54145238811426e-06,2.3704754801680745e-05
plain,c1,2,64,900.0,7.912089004546114e-07,3.820029372418751e-06,1.9891355762548368e-05
plain,c1,2,64,1000.0,6.579108029303575e-07,3.5235131835351096e-06,1.8275476720605906e-05
plain,c1,2,64,1100.0,6.200563265018245e-07,3.25714344579237e-06,1.6905773555463674e-05
plain,c1,2,64,1200.0,5.512501411643256e-07,2.9123892269253754e-06,1.5113196275791202e-05
plain,c1,2,64,1300.0,4.948470681996837e-07,2.6985107641252505e-06,1.3987400888825937e-05
plain,c1,2,64,1400.0,4.515322204334154e-07,2.600248671332301e-06,1.345277557709492e-05
plain,c1,2,64,1500.0,4.5496364896834997e-07,2.336587096319659e-06,1.2137899130566646e-05
plain,c1,2,64,1600.0,4.002456169961466e-07,2.4002979621149052e-06,1.2401735427570674e-05
plain,c1,2,64,1700.0,3.858543182382185e-07,2.148225043641402e-06,1.1126979536445228e-05
plain,c1,2,64,1800.0,3.5288432437756566e-07,2.0450069899917898e-06,1.0577919274336514e-05
plain,c1,2,64,1900.0,3.395845156741855e-07,2.02783649928732e-06,1.0478767012110787e-05
plain,c1,2,64,2000.0,3.164387208728402e-07,1.9547256483620994e-06,1.0090066962683337e-05
plain,c1,2,64,2100.0,2.951560453981452e-07,1.9297232969424535e-06,9.943772530110413e-06
plain,c1,2,64,2200.0,3.0325750871377554e-07,1.8346151801918925e-06,9.476333409673238e-06
plain,c1,2,64,2300.0,2.744666561333647e-07,1.8145580256726969e-06,9.34725678449685e-06
plain,c1,2,64,2400.0,2.794428838331849e-07,1.792750784377061e-06,9.24319680571849e-06
plain,c1,2,64,2500.0,2.8283094803980096e-07,1.7590798642763037e-06,9.078230269421319e-06
plain,c1,2,128,1.0,0.3079111594353366,0.1496598620833877,1.056210469852275
plain,c1,2,128,100.0,1.1334348862522761e-05,2.7162984822310255e-05,0.00014714927297407405
plain,c1,2,128,200.0,1.6393681506077635e-06,6.956309506448604e-06,3.6420915682850786e-05
plain,c1,2,128,300.0,1.0873607878756016e-06,4.864191793008735e-06,2.5408319752919273e-05
plain,c1,2,128,400.0,8.881949504132225e-07,4.016009026030364e-06,2.0968240080565044e-05
plain,c1,2,128,500.0,6.695856585942985e-07,2.9993200943188648e-06,1.5666186130188623e-05
plain,c1,2,128,600.0,4.51104625363382e-07,2.412118485228956e-06,1.2511697051508163e-05
plain,c1,2,128,700.0,4.285075199054073e-07,1.9060254590508639e-06,9.958634815159727e-06
plain,c1,2,128,800.0,3.3613623395851724e-07,1.5605767983548768e-06,8.1390202257329e-06
plain,c1,2,128,900.0,2.755335484578725e-07,1.3075017641155595e-06,6.81304236903567e-06
plain,c1,2,128,1000.0,2.385748179064254e-07,1.200535370800827e-06,6.241251671910561e-06
plain,c1,2,128,1100.0,1.8741170381107057e-07,1.0359692577535843e-06,5.367257992578992e-06
plain,c1,2,128,1200.0,1.7894498031612066e-07,9.535245715253787e-07,4.946567837943014e-06
plain,c1,2,128,1300.0,1.5101405719849508e-07,8.617553109285614e-07,4.459790611841302e-06
plain,c1,2,128,1400.0,1.636532030079839e-07,7.587772669159535e-07,3.9575395375877515e-06
plain,c1,2,128,1500.0,1.4098791107887845e-07,7.126507855799901e-07,3.704241838978829e-06
plain,c1,2,128,1600.0,1.3363360036121963e-07,6.830017841970761e-07,3.5486425213465997e-06
plain,c1,2,128,1700.0,1.0995683118422295e-07,6.673838901398202e-07,3.446876281883324e-06
plain,c1,2,128,1800.0,9.38790082245154e-08,5.961725920514738e-07,3.0747419684818844e-06
plain,c1,2,128,1900.0,9.564203731120419e-08,5.762623500195463e-07,2.976953787408936e-06
plain,c1,2,128,2000.0,9.09867530873602e-08,5.654516390988043e-07,2.9182449485813817e-06
plain,c1,2,128,2100.0,8.458465767138367e-08,5.573767852231063e-07,2.8714685837869152e-06
plain,c1,2,128,2200.0,7.502555840924381e-08,5.435043068053179e-07,2.7925470924358333e-06
plain,c1,2,128,2300.0,7.33130643315882e-08,5.256339595208698e-07,2.7014828619359374e-06
plain,c1,2,128,2400.0,7.932453495732047e-08,5.042017350616061e-07,2.600333210265351e-06
plain,c1,2,128,2500.0,7.26282844956298e-08,5.135233298687767e-07,2.6402449338395134e-06
plain,c1,2,256,1.0,0.2781594068778052,0.13746752497527773,0.9654970317541938
plain,c1,2,256,100.0,6.910122972701663e-06,9.440505933266755e-06,5.411265263903544e-05
plain,c1,2,256,200.0,9.615517312443056e-07,3.986672779566584e-06,2.0894915629077224e-05
plain,c1,2,256,300.0,8.213199297687101e-07,2.620356664043303e-06,1.3923103249985226e-05
plain,c1,2,256,400.0,4.780829559930312e-07,1.7563170989156026e-06,9.259668450571044e-06
plain,c1,2,256,500.0,4.327021983142194e-07,1.391782546853889e-06,7.391614932583664e-06
plain,c1,2,256,600.0,4.833407882331184e-07,1.1012509332166705e-06,5.989595454316471e-06
plain,c1,2,256,700.0,2.9420382445821547e-07,8.912713479435804e-07,4.750560564176117e-06
plain,c1,2,256,800.0,3.646960270447779e-07,7.650607881060703e-07,4.1899999675751295e-06
plain,c1,2,256,900.0,3.4519214114030473e-07,6.402036776072299e-07,3.5462105291764543e-06
plain,c1,2,256,1000.0,1.807561243617596e-07,5.475591172918648e-07,2.9185517108210835e-06
plain,c1,2,256,1100.0,1.338134429311677e-07,4.792277790505233e-07,2.529952338183784e-06
plain,c1,2,256,1200.0,1.6412026947655928e-07,4.177251841354513e-07,2.2527461901538158e-06
plain,c1,2,256,1300.0,1.5264456926029862e-07,3.7362584317484147e-07,2.020773785134506e-06
plain,c1,2,256,1400.0,1.0047509399528404e-07,3.406994136647956e-07,1.803972162319262e-06
plain,c1,2,256,1500.0,7.783306814329734e-08,3.1814047585747807e-07,1.6685354474306876e-06
plain,c1,2,256,1600.0,9.236683449569868e-08,2.9129927053731283e-07,1.5488631871822627e-06
plain,c1,2,256,1700.0,5.4111928291419e-08,2.700087945984269e-07,1.4041559012835537e-06
plain,c1,2,256,1800.0,5.158372678180748e-08,2.5740499121604514e-07,1.3386086828620332e-06
plain,c1,2,256,1900.0,4.189367639186856e-08,2.5155484966006515e-07,1.2996679246921942e-06
plain,c1,2,256,2000.0,4.1354621499297385e-08,2.3795429822150058e-07,1.2311261126068002e-06
plain,c1,2,256,2100.0,3.655657289033894e-08,2.2868549886610299e-07,1.179984067220854e-06
plain,c1,2,256,2200.0,3.518059170438591e-08,2.321070221344883e-07,1.1957157023768274e-06
plain,c1,2,256,2300.0,3.067018160269077e-08,2.1400555649953805e-07,1.100697964100381e-06
plain,c1,2,256,2400.0,2.925361754758791e-08,2.2691559295731155e-07,1.1638315823341456e-06
plain,c1,2,256,2500.0,2.8015057819016182e-08,2.2156374494753267e-07,1.1358337825566795e-06
warped,value,0,4,1.0,0.31159280237006703,0.0,0.31159280237006703
warped,value,0,4,100.0,0.12328120182088727,0.0,0.12328120182088727
warped,value,0,4,200.0,0.07466020229072091,0.0,0.07466020229072091
warped,value,0,4,300.0,0.043022326616912694,0.0,0.043022326616912694
warped,value,0,4,400.0,0.005726684771586432,0.0,0.005726684771586432
warped,value,0,4,500.0,0.0034669617970972196,0.0,0.0034669617970972196
warped,value,0,4,600.0,0.0023826389439834937,0.0,0.0023826389439834937
warped,value,0,4,700.0,0.002129895900570848,0.0,0.002129895900570848
warped,value,0,4,800.0,0.0017051927014295049,0.0,0.0017051927014295049
warped,value,0,4,900.0,0.0016216379959647857,0.0,0.0016216379959647857
warped,value,0,4,1000.0,0.0013822046440117508,0.0,0.0013822046440117508
warped,value,0,4,1100.0,0.001248402314280892,0.0,0.001248402314280892
warped,value,0,4,1200.0,0.0011418421632852377,0.0,0.0011418421632852377
warped,value,0,4,1300.0,0.0010469971333180036,0.0,0.0010469971333180036
warped,value,0,4,1400.0,0.0010262035015584335,0.0,0.0010262035015584335
warped,value,0,4,1500.0,0.000911587644937786,0.0,0.000911587644937786
warped,value,0,4,1600.0,0.0008600906350239842,0.0,0.0008600906350239842
warped,value,0,4,1700.0,0.0009447735698196535,0.0,0.0009447735698196535
warped,value,0,4,1800.0,0.0009731911620417562,0.0,0.0009731911620417562
warped,value,0,4,1900.0,0.0008641663486603059,0.0,0.0008641663486603059
warped,value,0,4,2000.0,0.000888172659853826,0.0,0.000888172659853826
warped,value,0,4,2100.0,0.0008788790159214031,0.0,0.0008788790159214031
warped,value,0,4,2200.0,0.0008996490121782923,0.0,0.0008996490121782923
warped,value,0,4,2300.0,0.0008141378923439078,0.0,0.0008141378923439078
warped,value,0,4,2400.0,0.0008754605956160646,0.0,0.0008754605956160646
warped,value,0,4,2500.0,0.0008305128078650104,0.0,0.0008305128078650104
warped,value,0,8,1.0,0.27350507568875365,0.0,0.27350507568875365
warped,value,0,8,100.0,0.007443032363786443,0.0,0.007443032363786443
warped,value,0,8,200.0,0.0017399538503694528,0.0,0.0017399538503694528
warped,value,0,8,300.0,0.00131259344233449,0.0,0.00131259344233449
warped,value,0,8,400.0,0.001092967931117357,0.0,0.001092967931117357
warped,value,0,8,500.0,0.0009388845314966388,0.0,0.0009388845314966388
warped,value,0,8,600.0,0.0008592594390450799,0.0,0.0008592594390450799
warped,value,0,8,700.0,0.0007444728677517589,0.0,0.0007444728677517589
warped,value,0,8,800.0,0.0007114919067427679,0.0,0.0007114919067427679
warped,value,0,8,900.0,0.0005988288520329472,0.0,0.0005988288520329472
warped,value,0,8,1000.0,0.0005484941544193735,0.0,0.0005484941544193735
warped,value,0,8,1100.0,0.0005449266164572168,0.0,0.0005449266164572168
warped,value,0,8,1200.0,0.0005609995299514716,0.0,0.0005609995299514716
warped,value,0,8,1300.0,0.0005293502161300218,0.0,0.0005293502161300218
warped,value,0,8,1400.0,0.0004997309127557125,0.0,0.0004997309127557125
warped,value,0,8,1500.0,0.0004826092903244202,0.0,0.0004826092903244202
warped,value,0,8,1600.0,0.00047219774547158463,0.0,0.00047219774547158463
warped,value,0,8,1700.0,0.0004736265424696057,0.0,0.0004736265424696057
warped,value,0,8,1800.0,0.0004545304083173678,0.0,0.0004545304083173678
warped,value,0,8,1900.0,0.00042586647601484387,0.0,0.00042586647601484387
warped,value,0,8,2000.0,0.00044064215621408197,0.0,0.00044064215621408197
warped,value,0,8,2100.0,0.0004097516921142608,0.0,0.0004097516921142608
warped,value,0,8,2200.0,0.0004348696238827719,0.0,0.0004348696238827719
warped,value,0,8,2300.0,0.0004359567972111289,0.0,0.0004359567972111289
warped,value,0,8,2400.0,0.00044177647500295543,0.0,0.00044177647500295543
warped,value,0,8,2500.0,0.0004071540643635272,0.0,0.0004071540643635272
warped,value,0,16,1.0,0.2675781383001772,0.0,0.2675781383001772
warped,value,0,16,100.0,0.0016252053744647797,0.0,0.0016252053744647797
warped,value,0,16,200.0,0.000946422184706365,0.0,0.000946422184706365
warped,value,0,16,300.0,0.0006384647743547012,0.0,0.0006384647743547012
warped,value,0,16,400.0,0.0005665417657202452,0.0,0.0005665417657202452
warped,value,0,16,500.0,0.00042950571670102665,0.0,0.00042950571670102665
warped,value,0,16,600.0,0.0004230782693358994,0.0,0.0004230782693358994
warped,value,0,16,700.0,0.0003969758921296895,0.0,0.0003969758921296895
warped,value,0,16,800.0,0.0004010038819570098,0.0,0.0004010038819570098
warped,value,0,16,900.0,0.00037601127501439845,0.0,0.00037601127501439845
warped,value,0,16,1000.0,0.00036497952668452155,0.0,0.00036497952668452155
warped,value,0,16,1100.0,0.0003368696369246738,0.0,0.0003368696369246738
warped,value,0,16,1200.0,0.00035233454560338684,0.0,0.00035233454560338684
warped,value,0,16,1300.0,0.0003320091308628781,0.0,0.0003320091308628781
warped,value,0,16,1400.0,0.00033256057235861604,0.0,0.00033256057235861604
warped,value,0,16,1500.0,0.00032895085227261587,0.0,0.00032895085227261587
warped,value,0,16,1600.0,0.0003166811326261698,0.0,0.0003166811326261698
warped,value,0,16,1700.0,0.00033541472327200395,0.0,0.00033541472327200395
warped,value,0,16,1800.0,0.0003249889193472539,0.0,0.0003249889193472539
warped,value,0,16,1900.0,0.00033224765915061406,0.0,0.00033224765915061406
warped,value,0,16,2000.0,0.0003299087267156678,0.0,0.0003299087267156678
warped,value,0,16,2100.0,0.00031191960055125534,0.0,0.00031191960055125534
warped,value,0,16,2200.0,0.00031413569223087153,0.0,0.00031413569223087153
warped,value,0,16,2300.0,0.00031898510428137345,0.0,0.00031898510428137345
warped,value,0,16,2400.0,0.0003156185647176499,0.0,0.0003156185647176499
warped,value,0,16,2500.0,0.0003362822384251191,0.0,0.0003362822384251191
warped,value,0,32,1.0,0.2741640014005818,0.0,0.2741640014005818
warped,value,0,32,100.0,0.0006217884648322347,0.0,0.0006217884648322347
warped,value,0,32,200.0,0.0005031461022110365,0.0,0.0005031461022110365
warped,value,0,32,300.0,0.00040599903772836664,0.0,0.00040599903772836664
warped,value,0,32,400.0,0.00038439516652701244,0.0,0.00038439516652701244
warped,value,0,32,500.0,0.00035005774569446405,0.0,0.00035005774569446405
warped,value,0,32,600.0,0.00038319928690408217,0.0,0.00038319928690408217
warped,value,0,32,700.0,0.0003777588926331513,0.0,0.0003777588926331513
warped,value,0,32,800.0,0.0003657045087834767,0.0,0.0003657045087834767
warped,value,0,32,900.0,0.0003436947258181374,0.0,0.0003436947258181374
warped,value,0,32,1000.0,0.00034896677710090726,0.0,0.00034896677710090726
warped,value,0,32,1100.0,0.0003271003277337714,0.0,0.0003271003277337714
warped,value,0,32,1200.0,0.00031563788121320165,0.0,0.00031563788121320165
warped,value,0,32,1300.0,0.0003426268299363331,0.0,0.0003426268299363331
warped,value,0,32,1400.0,0.00031468313293270674,0.0,0.00031468313293270674
warped,value,0,32,1500.0,0.00033442914304570296,0.0,0.00033442914304570296
warped,value,0,32,1600.0,0.00031815256440299774,0.0,0.00031815256440299774
warped,value,0,32,1700.0,0.00031410918237078305,0.0,0.00031410918237078305
warped,value,0,32,1800.0,0.0002968301506489235,0.0,0.0002968301506489235
warped,value,0,32,1900.0,0.0003323065479052965,0.0,0.0003323065479052965
warped,value,0,32,2000.0,0.0003303463295695037,0.0,0.0003303463295695037
warped,value,0,32,2100.0,0.00031623200444155694,0.0,0.00031623200444155694
warped,value,0,32,2200.0,0.0003184436638455621,0.0,0.0003184436638455621
warped,value,0,32,2300.0,0.0003116148767237481,0.0,0.0003116148767237481
warped,value,0,32,2400.0,0.00031359736289966966,0.0,0.00031359736289966966
warped,value,0,32,2500.0,0.00032253654297592806,0.0,0.00032253654297592806
warped,value,0,64,1.0,0.2486893796367223,0.0,0.2486893796367223
warped,value,0,64,100.0,0.0004616843341797899,0.0,0.0004616843341797899
warped,value,0,64,200.0,0.00040410316293273827,0.0,0.00040410316293273827
warped,value,0,64,300.0,0.00035622824890133557,0.0,0.00035622824890133557
warped,value,0,64,400.0,0.00032949105467562677,0.0,0.00032949105467562677
warped,value,0,64,500.0,0.0003101467602899405,0.0,0.0003101467602899405
warped,value,0,64,600.0,0.00033770541911974514,0.0,0.00033770541911974514
warped,value,0,64,700.0,0.00035308837894403895,0.0,0.00035308837894403895
warped,value,0,64,800.0,0.0003483875477842738,0.0,0.0003483875477842738
warped,value,0,64,900.0,0.000322167449662447,0.0,0.000322167449662447
warped,value,0,64,1000.0,0.0003095606118885455,0.0,0.0003095606118885455
warped,value,0,64,1100.0,0.00029549117082001167,0.0,0.00029549117082001167
warped,value,0,64,1200.0,0.00031339791696004255,0.0,0.00031339791696004255
warped,value,0,64,1300.0,0.0003299072026458982,0.0,0.0003299072026458982
warped,value,0,64,1400.0,0.0003369285775263394,0.0,0.0003369285775263394
warped,value,0,64,1500.0,0.00031170308924860355,0.0,0.00031170308924860355
warped,value,0,64,1600.0,0.0003259979614423281,0.0,0.0003259979614423281
warped,value,0,64,1700.0,0.00032905124925415526,0.0,0.00032905124925415526
warped,value,0,64,1800.0,0.0003262941027463483,0.0,0.0003262941027463483
warped,value,0,64,1900.0,0.00032088246253817213,0.0,0.00032088246253817213
warped,value,0,64,2000.0,0.00032128457698130667,0.0,0.00032128457698130667
warped,value,0,64,2100.0,0.0003075028033520674,0.0,0.0003075028033520674
warped,value,0,64,2200.0,0.00028995282142807417,0.0,0.00028995282142807417
warped,value,0,64,2300.0,0.0003225565767899705,0.0,0.0003225565767899705
warped,value,0,64,2400.0,0.0003123285761060118,0.0,0.0003123285761060118
warped,value,0,64,2500.0,0.0003001287222485299,0.0,0.0003001287222485299
warped,value,0,128,1.0,0.26358649370357184,0.0,0.26358649370357184
warped,value,0,128,100.0,0.000359419957596022,0.0,0.000359419957596022
warped,value,0,128,200.0,0.0003631301921670582,0.0,0.0003631301921670582
warped,value,0,128,300.0,0.0003373503502215617,0.0,0.0003373503502215617
warped,value,0,128,400.0,0.00036764347806291447,0.0,0.00036764347806291447
warped,value,0,128,500.0,0.0003512351429651138,0.0,0.0003512351429651138
warped,value,0,128,600.0,0.0003337453008995985,0.0,0.0003337453008995985
warped,value,0,128,700.0,0.000352961559816717,0.0,0.000352961559816717
warped,value,0,128,800.0,0.0003512769193918435,0.0,0.0003512769193918435
warped,value,0,128,900.0,0.0003517066240712497,0.0,0.0003517066240712497
warped,value,0,128,1000.0,0.0003368889261828755,0.0,0.0003368889261828755
warped,value,0,128,1100.0,0.00035137287022382916,0.0,0.00035137287022382916
warped,value,0,128,1200.0,0.00033481850409443543,0.0,0.00033481850409443543
warped,value,0,128,1300.0,0.0003562606013884052,0.0,0.0003562606013884052
warped,value,0,128,1400.0,0.00031493052827273783,0.0,0.00031493052827273783
warped,value,0,128,1500.0,0.00034064061908933824,0.0,0.00034064061908933824
warped,value,0,128,1600.0,0.00033978744854317524,0.0,0.00033978744854317524
warped,value,0,128,1700.0,0.0003295615985655093,0.0,0.0003295615985655093
warped,value,0,128,1800.0,0.0003243862167419628,0.0,0.0003243862167419628
warped,value,0,128,1900.0,0.0003093764177329067,0.0,0.0003093764177329067
warped,value,0,128,2000.0,0.00029244671932287494,0.0,0.00029244671932287494
warped,value,0,128,2100.0,0.0003048085672903072,0.0,0.0003048085672903072
warped,value,0,128,2200.0,0.00031940883150816026,0.0,0.00031940883150816026
warped,value,0,128,2300.0,0.0003052172070833887,0.0,0.0003052172070833887
warped,value,0,128,2400.0,0.00029811395411643134,0.0,0.00029811395411643134
warped,value,0,128,2500.0,0.00029712917588205174,0.0,0.00029712917588205174
warped,value,0,256,1.0,0.2826851563886869,0.0,0.2826851563886869
warped,value,0,256,100.0,0.0003771223404541089,0.0,0.0003771223404541089
warped,value,0,256,200.0,0.0003744187623195015,0.0,0.0003744187623195015
warped,value,0,256,300.0,0.0003273359550946026,0.0,0.0003273359550946026
warped,value,0,256,400.0,0.0003845535363817038,0.0,0.0003845535363817038
warped,value,0,256,500.0,0.00037587584226847585,0.0,0.00037587584226847585
warped,value,0,256,600.0,0.0003563252214833219,0.0,0.0003563252214833219
warped,value,0,256,700.0,0.0003449477119109534,0.0,0.0003449477119109534
warped,value,0,256,800.0,0.00035382179320427406,0.0,0.00035382179320427406
warped,value,0,256,900.0,0.0003684182828883979,0.0,0.0003684182828883979
warped,value,0,256,1000.0,0.000362890194649708,0.0,0.000362890194649708
warped,value,0,256,1100.0,0.0003331783034651224,0.0,0.0003331783034651224
warped,value,0,256,1200.0,0.00034776670118445507,0.0,0.00034776670118445507
warped,value,0,256,1300.0,0.0003415527670126874,0.0,0.0003415527670126874
warped,value,0,256,1400.0,0.00031032127100713965,0.0,0.00031032127100713965
warped,value,0,256,1500.0,0.0002855033716572943,0.0,0.0002855033716572943
warped,value,0,256,1600.0,0.0002481227124000983,0.0,0.0002481227124000983
warped,value,0,256,1700.0,0.00024391557246670095,0.0,0.00024391557246670095
warped,value,0,256,1800.0,0.00023579008439770336,0.0,0.00023579008439770336
warped,value,0,256,1900.0,0.0002317796880212426,0.0,0.0002317796880212426
warped,value,0,256,2000.0,0.00020474761978478257,0.0,0.00020474761978478257
warped,value,0,256,2100.0,0.00020065988692118036,0.0,0.00020065988692118036
warped,value,0,256,2200.0,0.0001911109532013827,0.0,0.0001911109532013827
warped,value,0,256,2300.0,0.00018343183265144382,0.0,0.00018343183265144382
warped,value,0,256,2400.0,0.00018095600699585468,0.0,0.00018095600699585468
warped,value,0,256,2500.0,0.0001693951218065246,0.0,0.0001693951218065246
warped,value,1,4,1.0,0.31410788907999126,0.0,0.31410788907999126
warped,value,1,4,100.0,0.12816798355302897,0.0,0.12816798355302897
warped,value,1,4,200.0,0.0820578784723487,0.0,0.0820578784723487
warped,value,1,4,300.0,0.06411756211744003,0.0,0.06411756211744003
warped,value,1,4,400.0,0.054399765731766886,0.0,0.054399765731766886
warped,value,1,4,500.0,0.005018698633815079,0.0,0.005018698633815079
warped,value,1,4,600.0,0.0031738513316374624,0.0,0.0031738513316374624
warped,value,1,4,700.0,0.0025500817790873333,0.0,0.0025500817790873333
warped,value,1,4,800.0,0.002339957906448979,0.0,0.002339957906448979
warped,value,1,4,900.0,0.0017063626043213357,0.0,0.0017063626043213357
warped,value,1,4,1000.0,0.0015888067386445708,0.0,0.0015888067386445708
warped,value,1,4,1100.0,0.0013731334922736811,0.0,0.0013731334922736811
warped,value,1,4,1200.0,0.0013965785542863198,0.0,0.0013965785542863198
warped,value,1,4,1300.0,0.00141519235975482,0.0,0.00141519235975482
warped,value,1,4,1400.0,0.0012367269908401394,0.0,0.0012367269908401394
warped,value,1,4,1500.0,0.0011038131684307218,0.0,0.0011038131684307218
warped,value,1,4,1600.0,0.0010265962627635523,0.0,0.0010265962627635523
warped,value,1,4,1700.0,0.0011140573215849571,0.0,0.0011140573215849571
warped,value,1,4,1800.0,0.0010631204965128654,0.0,0.0010631204965128654
warped,value,1,4,1900.0,0.0010329248046834908,0.0,0.0010329248046834908
warped,value,1,4,2000.0,0.0009494712049968046,0.0,0.0009494712049968046
warped,value,1,4,2100.0,0.0010153530462965455,0.0,0.0010153530462965455
warped,value,1,4,2200.0,0.000967962875473519,0.0,0.000967962875473519
warped,value,1,4,2300.0,0.000989220743774621,0.0,0.000989220743774621
warped,value,1,4,2400.0,0.0009644493459256299,0.0,0.0009644493459256299
warped,value,1,4,2500.0,0.0009963077087104966,0.0,0.0009963077087104966
warped,value,1,8,1.0,0.42334558911450276,0.0,0.42334558911450276
warped,value,1,8,100.0,0.09265978732048812,0.0,0.09265978732048812
warped,value,1,8,200.0,0.003955363636625378,0.0,0.003955363636625378
warped,value,1,8,300.0,0.0023769188866330877,0.0,0.0023769188866330877
warped,value,1,8,400.0,0.0017583718731049973,0.0,0.0017583718731049973
warped,value,1,8,500.0,0.0013801155313791866,0.0,0.0013801155313791866
warped,value,1,8,600.0,0.0011977978367842415,0.0,0.0011977978367842415
warped,value,1,8,700.0,0.0009371258976940711,0.0,0.0009371258976940711
warped,value,1,8,800.0,0.000804580367495606,0.0,0.000804580367495606
warped,value,1,8,900.0,0.0007393386295118232,0.0,0.0007393386295118232
warped,value,1,8,1000.0,0.0006728863921752317,0.0,0.0006728863921752317
warped,value,1,8,1100.0,0.0006038805821333213,0.0,0.0006038805821333213
warped,value,1,8,1200.0,0.0005520742867826224,0.0,0.0005520742867826224
warped,value,1,8,1300.0,0.0005526849752512517,0.0,0.0005526849752512517
warped,value,1,8,1400.0,0.0005329763890840946,0.0,0.0005329763890840946
warped,value,1,8,1500.0,0.000506876230507728,0.0,0.000506876230507728
warped,value,1,8,1600.0,0.00048546744377434524,0.0,0.00048546744377434524
warped,value,1,8,1700.0,0.000483169203814994,0.0,0.000483169203814994
warped,value,1,8,1800.0,0.0004830236349576738,0.0,0.0004830236349576738
warped,value,1,8,1900.0,0.00045363917158791584,0.0,0.00045363917158791584
warped,value,1,8,2000.0,0.00042382312438601433,0.0,0.00042382312438601433
warped,value,1,8,2100.0,0.0004625658165190682,0.0,0.0004625658165190682
